tx.date	measurement.date	media.batch.date	source.plate	plate.name.in.source.fcs	glu	gal	xml.template.name	plate	mask.transformation	mask.scoring	keep.plate	special.analysis.required	biol.rep	comments
1706x3	170713	170710	Plate_067	Plate_020	1	0	170713-PlateSet_002.xml	170713-Plate_020	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170713	170710	Plate_068	Plate_021	1	0	170713-PlateSet_002.xml	170713-Plate_021	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170713	170710	Plate_068	Plate_022	1	0	170713-PlateSet_002.xml	170713-Plate_022	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170713	170710	Plate_069	Plate_023	1	0	170713-PlateSet_002.xml	170713-Plate_023	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170713	170710	Plate_069	Plate_024	1	0	170713-PlateSet_002.xml	170713-Plate_024	NA	NA	TRUE	FALSE	2	'NA'
1706x1	170717	170716	Plate_002	Plate_001	1	0	170717-PlateSet_001.xml	170717-Plate_001	D10 F7 G6	NA	TRUE	FALSE	1	'NA'
1706x1	170717	170716	Plate_002	Plate_002	1	0	170717-PlateSet_001.xml	170717-Plate_002	D10 F7 G6	NA	TRUE	FALSE	2	'NA'
1706x1	170717	170716	Plate_003	Plate_003	1	0	170717-PlateSet_001.xml	170717-Plate_003	NA	NA	TRUE	FALSE	1	'NA'
1706x1	170717	170716	Plate_003	Plate_004	1	0	170717-PlateSet_001.xml	170717-Plate_004	NA	NA	TRUE	FALSE	2	'NA'
1706x1	170717	170716	Plate_004	Plate_005	1	0	170717-PlateSet_001.xml	170717-Plate_005	A4 B3 C2 C4 D2 D4 E1E2E3 F1 F2 F3 G3	NA	TRUE	FALSE	1	'NA'
1706x1	170717	170716	Plate_004	Plate_006	1	0	170717-PlateSet_001.xml	170717-Plate_006	A4 B3 C2 C4 D2 D4 E1E2E3 F1 F2 F3 G3	NA	TRUE	FALSE	2	'NA'
1706x1	170717	170716	Plate_016	Plate_007	1	0	170717-PlateSet_001.xml	170717-Plate_007	NA	NA	TRUE	FALSE	1	'NA'
1706x1	170717	170716	Plate_016	Plate_008	1	0	170717-PlateSet_001.xml	170717-Plate_008	NA	NA	TRUE	FALSE	2	'NA'
1706x2	170717	170716	Plate_034	Plate_009	1	0	170717-PlateSet_001.xml	170717-Plate_009	C7 H9 H10	NA	TRUE	FALSE	1	'NA'
1706x2	170717	170716	Plate_034	Plate_010	1	0	170717-PlateSet_001.xml	170717-Plate_010	C7 H9 H10	NA	TRUE	FALSE	2	'NA'
1706x2	170717	170716	Plate_040	Plate_011	1	0	170717-PlateSet_001.xml	170717-Plate_011	H9 H10 C7 D1	NA	TRUE	FALSE	1	'NA'
1706x2	170717	170716	Plate_040	Plate_012	1	0	170717-PlateSet_001.xml	170717-Plate_012	H9 H10 C7 D1	NA	TRUE	FALSE	2	'NA'
1706x2	170717	170716	Plate_041	Plate_013	1	0	170717-PlateSet_002.xml	170717-Plate_013	C7 D9 D10	NA	TRUE	FALSE	1	'NA'
1706x2	170717	170716	Plate_041	Plate_014	1	0	170717-PlateSet_002.xml	170717-Plate_014	C7 D9 D10	NA	TRUE	FALSE	2	'NA'
1706x2	170717	170716	Plate_043	Plate_015	1	0	170717-PlateSet_002.xml	170717-Plate_015	H9 H10	NA	TRUE	FALSE	1	'NA'
1706x2	170717	170716	Plate_043	Plate_016	1	0	170717-PlateSet_002.xml	170717-Plate_016	H9 H10	NA	TRUE	FALSE	2	'NA'
1706x2	170717	170716	Plate_044	Plate_017	1	0	170717-PlateSet_002.xml	170717-Plate_017	NA	NA	TRUE	FALSE	1	'NA'
1706x2	170717	170716	Plate_044	Plate_018	1	0	170717-PlateSet_002.xml	170717-Plate_018	NA	NA	TRUE	FALSE	2	'NA'
1706x2	170717	170716	Plate_045	Plate_019	1	0	170717-PlateSet_002.xml	170717-Plate_019	C7 F5 F6 H9 H10 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	NA	TRUE	FALSE	1	'NA'
1706x2	170717	170716	Plate_045	Plate_020	1	0	170717-PlateSet_002.xml	170717-Plate_020	C7 F5 F6 H9 H10 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	NA	TRUE	FALSE	2	'NA'
1706x2	170717	170716	Plate_046	Plate_021	1	0	170717-PlateSet_002.xml	170717-Plate_021	C7 D9 G7 H9H10	NA	TRUE	FALSE	1	'NA'
1706x2	170717	170716	Plate_046	Plate_022	1	0	170717-PlateSet_002.xml	170717-Plate_022	C7 D9 G7 H9H10	NA	TRUE	FALSE	2	'NA'
1706x1	170718	170716	Plate_002	Plate_001	0	1	170718-PlateSet_001.xml	170718-Plate_001	D10 F7 G6	NA	TRUE	FALSE	1	'NA'
1706x1	170718	170716	Plate_002	Plate_002	0	1	170718-PlateSet_001.xml	170718-Plate_002	D10 F7 G6	NA	TRUE	FALSE	2	'NA'
1706x1	170718	170716	Plate_003	Plate_003	0	1	170718-PlateSet_001.xml	170718-Plate_003	NA	NA	TRUE	FALSE	1	'NA'
1706x1	170718	170716	Plate_003	Plate_004	0	1	170718-PlateSet_001.xml	170718-Plate_004	NA	NA	TRUE	FALSE	2	'NA'
1706x1	170718	170716	Plate_004	Plate_005	0	1	170718-PlateSet_001.xml	170718-Plate_005	A4 B3 C2 C4 D2 D4 E1E2E3 F1 F2 F3 G3	NA	TRUE	FALSE	1	'NA'
1706x1	170718	170716	Plate_004	Plate_006	0	1	170718-PlateSet_001.xml	170718-Plate_006	A4 B3 C2 C4 D2 D4 E1E2E3 F1 F2 F3 G3	NA	TRUE	FALSE	2	'NA'
1706x1	170718	170716	Plate_016	Plate_007	0	1	170718-PlateSet_001.xml	170718-Plate_007	NA	NA	TRUE	FALSE	1	'NA'
1706x1	170718	170716	Plate_016	Plate_008	0	1	170718-PlateSet_001.xml	170718-Plate_008	NA	NA	TRUE	FALSE	2	'NA'
1706x2	170718	170716	Plate_034	Plate_009	0	1	170718-PlateSet_001.xml	170718-Plate_009	C7 H9 H10	NA	TRUE	TRUE	1	'look at this one because it's the replicate for the other one that had issues'
1706x2	170718	170716	Plate_034	Plate_010	0	1	170718-PlateSet_001.xml	170718-Plate_010	C7 H9 H10	E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	TRUE	TRUE	2	'machine broke around Row D and injected liquid into some wells, then I fucked up and added liquid to row E. Ran Controls row C after everything fixed and a second bead. This all happened between 15:00 and 16:00 more or less'
1706x2	170718	170716	Plate_040	Plate_011	0	1	170718-PlateSet_001.xml	170718-Plate_011	H9 H10 C7 D1	NA	TRUE	TRUE	1	'These sat at room temperature a bit too long'
1706x2	170718	170716	Plate_040	Plate_012	0	1	170718-PlateSet_001.xml	170718-Plate_012	H9 H10 C7 D1	NA	TRUE	TRUE	2	'These sat at room temperature a bit too long'
1706x2	170718	170716	Plate_041	Plate_013	0	1	170718-PlateSet_002.xml	170718-Plate_013	C7 D9 D10	NA	TRUE	TRUE	1	'After seeing following differences, I reinoculated plate 41 from the ressurrection 0.1% gluocse plate for a repeat the following two days. check out samples because there was a difference between A1-D12 compared to the previous plate -- they grew less on this plate than on biological replicate 2'
1706x2	170718	170716	Plate_041	Plate_014	0	1	170718-PlateSet_002.xml	170718-Plate_014	C7 D9 D10	NA	TRUE	TRUE	2	'After seeing following differences, I reinoculated plate 41 from the ressurrection 0.1% gluocse plate for a repeat the following two days. check out samples because there was a difference between A1-D12 compared to the previous plate -- they grew more on this plate than on biological replicate 1'
1706x2	170718	170716	Plate_043	Plate_015	0	1	170718-PlateSet_002.xml	170718-Plate_015	H9 H10	NA	TRUE	FALSE	1	'NA'
1706x2	170718	170716	Plate_043	Plate_016	0	1	170718-PlateSet_002.xml	170718-Plate_016	H9 H10	NA	TRUE	FALSE	2	'NA'
1706x2	170718	170716	Plate_044	Plate_017	0	1	170718-PlateSet_002.xml	170718-Plate_017	NA	NA	TRUE	FALSE	1	'NA'
1706x2	170718	170716	Plate_044	Plate_018	0	1	170718-PlateSet_002.xml	170718-Plate_018	NA	NA	TRUE	FALSE	2	'NA'
1706x2	170718	170716	Plate_045	Plate_019	0	1	170718-alateSet_002.xml	170718-Plate_019	C7 F5 F6 H9 H10 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	NA	TRUE	TRUE	1	'Make sure the sampling rates were properly linked with these smaples. They were performed in the wrong experiment and the .xml describing sampling rates was exported separately from the rest of the plates.'
1706x2	170718	170716	Plate_045	Plate_020	0	1	170718-alateSet_002.xml	170718-Plate_020	C7 F5 F6 H9 H10 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	NA	TRUE	TRUE	2	'Make sure the sampling rates were properly linked with these smaples. They were performed in the wrong experiment and the .xml describing sampling rates was exported separately from the rest of the plates.'
1706x2	170718	170716	Plate_046	Plate_021	0	1	170718-alateSet_002.xml	170718-Plate_021	C7 D9 G7 H9H10	NA	TRUE	TRUE	1	'Make sure the sampling rates were properly linked with these smaples. They were performed in the wrong experiment and the .xml describing sampling rates was exported separately from the rest of the plates.'
1706x2	170718	170716	Plate_046	Plate_022	0	1	170718-alateSet_002.xml	170718-Plate_022	C7 D9 G7 H9H10	NA	TRUE	TRUE	2	'Make sure the sampling rates were properly linked with these smaples. They were performed in the wrong experiment and the .xml describing sampling rates was exported separately from the rest of the plates.'
1706x3	170719	170716	Plate_060	Plate_001	1	0	170719-PlateSet_001.xml	170719-Plate_001	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170719	170716	Plate_060	Plate_002	1	0	170719-PlateSet_001.xml	170719-Plate_002	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170719	170716	Plate_062	Plate_003	1	0	170719-PlateSet_001.xml	170719-Plate_003	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170719	170716	Plate_062	Plate_004	1	0	170719-PlateSet_001.xml	170719-Plate_004	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170719	170716	Plate_063	Plate_005	1	0	170719-PlateSet_001.xml	170719-Plate_005	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170719	170716	Plate_063	Plate_006	1	0	170719-PlateSet_001.xml	170719-Plate_006	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170719	170716	Plate_064	Plate_007	1	0	170719-PlateSet_001.xml	170719-Plate_007	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170719	170716	Plate_064	Plate_008	1	0	170719-PlateSet_001.xml	170719-Plate_008	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170719	170716	Plate_065	Plate_009	1	0	170719-PlateSet_001.xml	170719-Plate_009	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170719	170716	Plate_065	Plate_010	1	0	170719-PlateSet_001.xml	170719-Plate_010	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170719	170716	Plate_066	Plate_011	1	0	170719-PlateSet_001.xml	170719-Plate_011	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170719	170716	Plate_066	Plate_012	1	0	170719-PlateSet_001.xml	170719-Plate_012	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170719	170716	Plate_068	Plate_013	1	0	170719-PlateSet_002.xml	170719-Plate_013	C1	NA	TRUE	FALSE	1	'Swapped order of with Plate_067 and Plate_068; realized this only after analysis.'
1706x3	170719	170716	Plate_068	Plate_014	1	0	170719-PlateSet_002.xml	170719-Plate_014	C1	NA	TRUE	FALSE	2	'Swapped order of with Plate_067 and Plate_068; realized this only after analysis.'
1706x3	170719	170716	Plate_067	Plate_015	1	0	170719-PlateSet_002.xml	170719-Plate_015	NA	NA	TRUE	FALSE	1	'Swapped order of with Plate_067 and Plate_068; realized this only after analysis.'
1706x3	170719	170716	Plate_067	Plate_016	1	0	170719-PlateSet_002.xml	170719-Plate_016	NA	NA	TRUE	FALSE	2	'Swapped order of with Plate_067 and Plate_068; realized this only after analysis.'
1706x3	170719	170716	Plate_069	Plate_017	1	0	170719-PlateSet_002.xml	170719-Plate_017	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170719	170716	Plate_069	Plate_018	1	0	170719-PlateSet_002.xml	170719-Plate_018	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170719	170716	Plate_072	Plate_019	1	0	170719-PlateSet_002.xml	170719-Plate_019	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170719	170716	Plate_072	Plate_020	1	0	170719-PlateSet_002.xml	170719-Plate_020	NA	NA	TRUE	FALSE	2	'NA'
1706x2	170719	170716	Plate_041	Plate_021	1	0	170720-PlateSet_002.xml	170720-Plate_021	C7 D9 D10	NA	TRUE	TRUE	1	'These are the repeats. After seeing following differences, I reinoculated plate 41 from the ressurrection 0.1% gluocse plate for a repeat the following two days. check out samples because there was a difference between A1-D12 compared to the previous plate -- they grew less on this plate than on biological replicate 2'
1706x2	170719	170716	Plate_041	Plate_022	1	0	170720-PlateSet_002.xml	170720-Plate_022	C7 D9 D10	NA	TRUE	TRUE	2	'These are the repeats. After seeing following differences, I reinoculated plate 41 from the ressurrection 0.1% gluocse plate for a repeat the following two days. check out samples because there was a difference between A1-D12 compared to the previous plate -- they grew more on this plate than on biological replicate 1'
1706x3	170720	170716	Plate_060	Plate_001	0	1	170720-PlateSet_001.xml	170720-Plate_001	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170720	170716	Plate_060	Plate_002	0	1	170720-PlateSet_001.xml	170720-Plate_002	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170720	170716	Plate_062	Plate_003	0	1	170720-PlateSet_001.xml	170720-Plate_003	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170720	170716	Plate_062	Plate_004	0	1	170720-PlateSet_001.xml	170720-Plate_004	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170720	170716	Plate_063	Plate_005	0	1	170720-PlateSet_001.xml	170720-Plate_005	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170720	170716	Plate_063	Plate_006	0	1	170720-PlateSet_001.xml	170720-Plate_006	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170720	170716	Plate_064	Plate_007	0	1	170720-PlateSet_001.xml	170720-Plate_007	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170720	170716	Plate_064	Plate_008	0	1	170720-PlateSet_001.xml	170720-Plate_008	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170720	170716	Plate_065	Plate_009	0	1	170720-PlateSet_001.xml	170720-Plate_009	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170720	170716	Plate_065	Plate_010	0	1	170720-PlateSet_001.xml	170720-Plate_010	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170720	170716	Plate_066	Plate_011	0	1	170720-PlateSet_001.xml	170720-Plate_011	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170720	170716	Plate_066	Plate_012	0	1	170720-PlateSet_001.xml	170720-Plate_012	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170720	170716	Plate_068	Plate_013	0	1	170720-PlateSet_002.xml	170720-Plate_013	C1	NA	TRUE	FALSE	1	'Swapped order of with Plate_067 and Plate_068; realized this only after analysis.'
1706x3	170720	170716	Plate_068	Plate_014	0	1	170720-PlateSet_002.xml	170720-Plate_014	C1	NA	TRUE	FALSE	2	'Swapped order of with Plate_067 and Plate_068; realized this only after analysis.'
1706x3	170720	170716	Plate_067	Plate_015	0	1	170720-PlateSet_002.xml	170720-Plate_015	NA	NA	TRUE	FALSE	1	'Swapped order of with Plate_067 and Plate_068; realized this only after analysis.'
1706x3	170720	170716	Plate_067	Plate_016	0	1	170720-PlateSet_002.xml	170720-Plate_016	NA	NA	TRUE	FALSE	2	'Swapped order of with Plate_067 and Plate_068; realized this only after analysis.'
1706x3	170720	170716	Plate_069	Plate_017	0	1	170720-PlateSet_002.xml	170720-Plate_017	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170720	170716	Plate_069	Plate_018	0	1	170720-PlateSet_002.xml	170720-Plate_018	NA	NA	TRUE	FALSE	2	'NA'
1706x3	170720	170716	Plate_072	Plate_019	0	1	170720-PlateSet_002.xml	170720-Plate_019	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170720	170716	Plate_072	Plate_020	0	1	170720-PlateSet_002.xml	170720-Plate_020	NA	NA	TRUE	FALSE	2	'NA'
1706x2	170720	170716	Plate_041	Plate_021	0	1	170720-PlateSet_002.xml	170720-Plate_021	C7 D9 D10	C8	TRUE	FALSE	1	'C8 was contaminated. These are the repeats. After seeing following differences, I reinoculated plate 41 from the ressurrection 0.1% gluocse plate for a repeat the following two days. check out samples because there was a difference between A1-D12 compared to the previous plate -- they grew less on this plate than on biological replicate 2'
1706x2	170720	170716	Plate_041	Plate_022	0	1	170720-PlateSet_002.xml	170720-Plate_022	C7 D9 D10	NA	TRUE	FALSE	2	'These are the repeats. After seeing following differences, I reinoculated plate 41 from the ressurrection 0.1% gluocse plate for a repeat the following two days. check out samples because there was a difference between A1-D12 compared to the previous plate -- they grew more on this plate than on biological replicate 1'
1707x1	170822	170821	Plate_017	Plate_002	1	0	170822-PlateSet_001.xml	170822-Plate_002	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_017	Plate_003	1	0	170822-PlateSet_001.xml	170822-Plate_003	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_018	Plate_004	1	0	170822-PlateSet_001.xml	170822-Plate_004	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_018	Plate_005	1	0	170822-PlateSet_001.xml	170822-Plate_005	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_019	Plate_006	1	0	170822-PlateSet_001.xml	170822-Plate_006	D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_019	Plate_007	1	0	170822-PlateSet_001.xml	170822-Plate_007	D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_020	Plate_008	1	0	170822-PlateSet_001.xml	170822-Plate_008	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_020	Plate_009	1	0	170822-PlateSet_001.xml	170822-Plate_009	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_021	Plate_010	1	0	170822-PlateSet_001.xml	170822-Plate_010	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_021	Plate_011	1	0	170822-PlateSet_001.xml	170822-Plate_011	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_022	Plate_013	1	0	170822-PlateSet_002.xml	170822-Plate_013	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_022	Plate_014	1	0	170822-PlateSet_002.xml	170822-Plate_014	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_023	Plate_015	1	0	170822-PlateSet_002.xml	170822-Plate_015	D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E6	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_023	Plate_016	1	0	170822-PlateSet_002.xml	170822-Plate_016	D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E6	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_024	Plate_017	1	0	170822-PlateSet_002.xml	170822-Plate_017	NA	NA	FALSE	FALSE	1	'dropped plate 170822'
1707x1	170822	170821	Plate_024	Plate_018	1	0	170822-PlateSet_002.xml	170822-Plate_018	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_026	Plate_019	1	0	170822-PlateSet_002.xml	170822-Plate_019	A6 B6 C6 D6 E6 F6 G6 H6 A4 A7 D7	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_026	Plate_020	1	0	170822-PlateSet_002.xml	170822-Plate_020	A6 B6 C6 D6 E6 F6 G6 H6 A4 A7 D7	NA	TRUE	FALSE	2	'NA'
1707x1	170822	170821	Plate_027	Plate_021	1	0	170822-PlateSet_002.xml	170822-Plate_021	C7 G7	NA	TRUE	FALSE	1	'NA'
1707x1	170822	170821	Plate_027	Plate_022	1	0	170822-PlateSet_002.xml	170822-Plate_022	C7 G7	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_017	Plate_002	0	1	170823-PlateSet_001.xml	170823-Plate_002	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170823	170821	Plate_017	Plate_003	0	1	170823-PlateSet_001.xml	170823-Plate_003	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_018	Plate_004	0	1	170823-PlateSet_001.xml	170823-Plate_004	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170823	170821	Plate_018	Plate_005	0	1	170823-PlateSet_001.xml	170823-Plate_005	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_019	Plate_006	0	1	170823-PlateSet_001.xml	170823-Plate_006	D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	NA	TRUE	FALSE	1	'NA'
1707x1	170823	170821	Plate_019	Plate_007	0	1	170823-PlateSet_001.xml	170823-Plate_007	D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_020	Plate_008	0	1	170823-PlateSet_001.xml	170823-Plate_008	NA	H1	TRUE	FALSE	1	'H1 has weird contaminant'
1707x1	170823	170821	Plate_020	Plate_009	0	1	170823-PlateSet_001.xml	170823-Plate_009	NA	H1	TRUE	FALSE	2	'H1 has weird contaminant'
1707x1	170823	170821	Plate_021	Plate_010	0	1	170823-PlateSet_001.xml	170823-Plate_010	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170823	170821	Plate_021	Plate_011	0	1	170823-PlateSet_001.xml	170823-Plate_011	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_022	Plate_013	0	1	170823-PlateSet_002.xml	170823-Plate_013	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170823	170821	Plate_022	Plate_014	0	1	170823-PlateSet_002.xml	170823-Plate_014	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_023	Plate_015	0	1	170823-PlateSet_002.xml	170823-Plate_015	D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E6	A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12	TRUE	FALSE	1	'inoculation problem with row A'
1707x1	170823	170821	Plate_023	Plate_016	0	1	170823-PlateSet_002.xml	170823-Plate_016	D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E6	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_024	Plate_017	0	1	170823-PlateSet_002.xml	170823-Plate_017	NA	NA	TRUE	FALSE	1	'dropped plate 170822'
1707x1	170823	170821	Plate_024	Plate_018	0	1	170823-PlateSet_002.xml	170823-Plate_018	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_026	Plate_019	0	1	170823-PlateSet_002.xml	170823-Plate_019	A6 B6 C6 D6 E6 F6 G6 H6 A4 A7 D7	D1 D2 D3 D4 D5	TRUE	FALSE	1	'inoc problem with row D'
1707x1	170823	170821	Plate_026	Plate_020	0	1	170823-PlateSet_002.xml	170823-Plate_020	A6 B6 C6 D6 E6 F6 G6 H6 A4 A7 D7	NA	TRUE	FALSE	2	'NA'
1707x1	170823	170821	Plate_027	Plate_021	0	1	170823-PlateSet_002.xml	170823-Plate_021	C7 G7	NA	TRUE	FALSE	1	'NA'
1707x1	170823	170821	Plate_027	Plate_022	0	1	170823-PlateSet_002.xml	170823-Plate_022	C7 G7	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_024	Plate_001	1	0	170824-PlateSet_001.xml	170824-Plate_001	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_024	Plate_002	1	0	170824-PlateSet_001.xml	170824-Plate_002	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_042	Plate_003	1	0	170824-PlateSet_001.xml	170824-Plate_003	G7	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_042	Plate_004	1	0	170824-PlateSet_001.xml	170824-Plate_004	G7	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_028	Plate_005	1	0	170824-PlateSet_001.xml	170824-Plate_005	D8	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_028	Plate_006	1	0	170824-PlateSet_001.xml	170824-Plate_006	D8	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_047	Plate_007	1	0	170824-PlateSet_001.xml	170824-Plate_007	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_047	Plate_008	1	0	170824-PlateSet_001.xml	170824-Plate_008	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_048	Plate_009	1	0	170824-PlateSet_001.xml	170824-Plate_009	B1 G7	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_048	Plate_010	1	0	170824-PlateSet_001.xml	170824-Plate_010	B1 G7	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_057	Plate_011	1	0	170824-PlateSet_001.xml	170824-Plate_011	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_057	Plate_012	1	0	170824-PlateSet_001.xml	170824-Plate_012	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_058	Plate_013	1	0	170824-PlateSet_002.xml	170824-Plate_013	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_058	Plate_014	1	0	170824-PlateSet_002.xml	170824-Plate_014	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_070	Plate_015	1	0	170824-PlateSet_002.xml	170824-Plate_015	C7 D9	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_070	Plate_016	1	0	170824-PlateSet_002.xml	170824-Plate_016	C7 D9	NA	TRUE	FALSE	2	'NA'
1707x1	170824	170821	Plate_071	Plate_017	1	0	170824-PlateSet_002.xml	170824-Plate_017	C7 D9 D10 G7 H9 H10	NA	TRUE	FALSE	1	'NA'
1707x1	170824	170821	Plate_071	Plate_018	1	0	170824-PlateSet_002.xml	170824-Plate_018	C7 D9 D10 G7 H9 H10	NA	TRUE	FALSE	2	'NA'
1706x3	170824	170821	Plate_072	Plate_019	1	0	170824-PlateSet_002.xml	170824-Plate_019	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170824	170821	Plate_072	Plate_020	1	0	170824-PlateSet_002.xml	170824-Plate_020	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170825	170821	Plate_024	Plate_001	0	1	170825-PlateSet_001.xml	170825-Plate_001	NA	A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12	FALSE	FALSE	1	'dropped plate 170825. although the seal was on, the gas thrown off by fermentation had lifted the seal up and there was therefore cross-contamination.'
1707x1	170825	170821	Plate_024	Plate_002	0	1	170825-PlateSet_001.xml	170825-Plate_002	NA	NA	TRUE	FALSE	2	'NA'
